"product_id","product_name","category","discounted_price","actual_price","discount_percentage","rating","rating_count","review_title"
"B01N6IJG0F","Morphy Richards Daisy 1000W Dry Iron with American Heritage Non-Stick Coated Soleplate, White","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",556,1010,0.45,4.1,17325,"Good health product.,The best dry iron I have owned in last decade!,Value for money,Good,Bang on budget,Bad,light weight,Good for home use"
"B0B84QN4CN","Wipro Vesta 1200 Watt GD201 Lightweight Automatic Dry Iron| Quick Heat Up| Stylish & Sleek |Anti bacterial German Weilburger Double Coated Soleplate |2 Years Warranty","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",660,1100,0.4,3.6,91,"The wire is short,God,Rahul Mallah,Very nice <U+0001F44D>,Good <U+270C><U+FE0F><U+0001F91D><U+2764><U+FE0F><U+0001F44F><U+0001F44D><U+2764><U+FE0F><U+2764><U+FE0F>,Stopped working after a few days.,Excellent product pls buy,Very useful"
"B0B8ZM9RVV","Zuvexa Egg Boiler Poacher Automatic Off Steaming, Cooking, Boiling Double Layer 14 Egg Boiler (Multicolor)…","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers",420,999,0.58,4.4,227,"It is very good product value for your money go for it and save some money,Nice,Easy ro use for children as well,Less time more work,Must buy <U+0001F60A> I would recommend just go for it,Super fast,No need to wait for a long time,It's a good product"
"B08ZHYNTM1","Havells Festiva 1200mm Dust Resistant Ceiling Fan (Gold Mist)","Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans",2884,4005,0.28,4.3,7140,"Packaging and look wise it is awesome <U+0001F44D>,Perfect fan,Good product,Good looking bit heavy,Nice product,Good,Good fan,Looks classy"
"B09SDDQQKP","INALSA Vaccum Cleaner Handheld 800W High Powerful Motor- Dura Clean with HEPA Filtration & Strong Powerful 16KPA Suction| Lightweight, Compact & Durable Body|Includes Multiple Accessories,(Grey/Black)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums",1812,3295,0.45,3.8,687,"Good for now,Worth Buying For Daily Cleaning,Very strong!,Convenient and powerful hand vacuum,Powerful suction of Product,Good budget buy,Powrrfully loaded for the purpose.,Handy Vacuum Cleaner"
"B0B5RP43VN","iBELL SM1515NEW Sandwich Maker with Floating Hinges, 1000Watt, Panini / Grill / Toast (Black)","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers",1488,4650,0.68,4.1,1045,"The Grill and Toaster is good,Ibell,Good product,Does what it claims.,Good product and valu for money spend,I thought Ibell sandwich maker is best brand and I can use use usually easy clean it now easy,Good Product,Good product"
"B078JF6X9B","Havells Instanio 3-Litre 4.5KW Instant Water Heater (Geyser), White Blue","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",3642,6070,0.4,4.2,561,"Serves unlimited hot water instantly,Very good,Go for it,Instant heating,Just go for it.,Best for instant heat water,Amazing products,Instant got water, quite literally"
"B08CGW4GYR","Milk Frother, Immersion Blender Cordlesss Foam Maker USB Rechargeable Small Mixer Handheld with 2 Stainless Whisks,Wisker for Stirring 3-Speed Adjustable Mini Frother for Cappuccino Latte Coffee Egg","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders",380,999,0.62,3.6,1988,"Ok ok product,Great Tool for Kitchen,Easy and handy,Different frother machine,not as per images,Not good as I thought.,powerful,So glad that I bought this!,Good product, value for money"
"B00A328ENA","Panasonic SR-WA22H (E) Automatic Rice Cooker, Apple Green, 2.2 Liters","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Rice&PastaCookers",2959,3945,0.25,4.2,3740,"Good,Adequate and efficient are the most apt words.,Good product,Single rice bowl,Good,Gift of god,Nice,Looks elegant"
"B0763K5HLQ","InstaCuppa Milk Frother for Coffee - Handheld Battery-Operated Electric Milk and Coffee Frother, Stainless Steel Whisk and Stand, Portable Foam Maker for Coffee, Cappuccino, Lattes, and Egg Beaters","Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|MilkFrothers",1094,1499,0.27,4.1,4401,"It's okay,A must have for coffee lovers,Perfect product for making a perfect cup of coffee.,Stopped working after minimal usage,Great Product,Amazing!,Awsome,Good"
"B09PDZNSBG","Goodscity Garment Steamer for Clothes, Steam Iron Press - Vertical & Horizontal Steaming up to 22g/min, 1200 Watt, 230 ml Water tank & 30 sec Fast Heating (GC 111)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",2546,6700,0.62,4.2,611,"Useful Product,Good product,Good,Most cutest color travel iron,Good quality product.,Great quality garment steamer,Superb,Superb supportive good for garment!"
"B085LPT5F4","Solidaire 550-Watt Mixer Grinder with 3 Jars (Black) (SLD-550-B)","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders",1652,2800,0.41,3.9,2162,"Ok product 900/ma bast product  A little family product Not resturant not hotel,Heard to relief but nice <U+0001F44C>,Value for money,Discount is good,Good product for non continuous work,Good product,<U+092D><U+093E><U+0908> <U+0915><U+092D><U+0940> <U+092E><U+0924> <U+0932><U+0947><U+0928><U+093E> <U+0928><U+0939><U+0940><U+0902> <U+0924><U+094B> <U+092A><U+091B><U+0924><U+093E><U+092F><U+094B> <U+0917><U+0947> 6 <U+092E><U+0939><U+0940><U+0928><U+093E> <U+0908><U+092F><U+0942><U+091C> <U+0915><U+093F><U+092F><U+093E> <U+0939><U+0942> <U+0914><U+0930> <U+092F><U+0947> <U+0932><U+094B><U+0917> <U+0935><U+093E><U+0930><U+0902><U+091F><U+0940> <U+092D><U+0940> <U+0928><U+0939><U+0940><U+0902> <U+0926><U+0947><U+0924><U+0947> <U+0939><U+0948><U+0902>,Best product"
"B0B9RZ4G4W","Amazon Basics 300 W Hand Blender with Stainless Steel Stem for Hot/Cold Blending and In-Built Cord Hook, ISI-Marked, Black","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders",799,1699,0.53,4,97,"In this price worth to go for,First Impression: Looks elegant and sturdy with classy design.,Quality product,Good,Best purchase,Value for money. Easy to use.,It splashes everywhere and not much power,best of price in Amazon basic. hand blender in other company blenders"
"B0085W2MUQ","Orpat HHB-100E 250-Watt Hand Blender (White)","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders",766,970,0.21,4.2,6055,"Better than I expected!,Good,Good product,Great durability and original products,Very Nice !,Good product,Good,Good product"
"B09474JWN6","HealthSense Rechargeable Lint Remover for Clothes | Fuzz and Fur Remover | Electric Fabric Shaver, Trimmer for Clothes, Carpet, Sofa, Sweaters, Curtains | One-Year Warranty Included - New-Feel LR350","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",1005,1500,0.33,4.2,386,"<U+0001F44D> nice,Lint removed instantly and effortlessly,Amazing product...worth the money,Best purchase till date,Good,Works as expected,Good quality,Must have product for Winter clothes"
"B09G2VTHQM","AGARO Classic Portable Yogurt Maker, 1.2L Capacity, Electric, Automatic, Grey and White, Medium (33603)","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|YogurtMakers",583,1295,0.55,4.1,557,"Very easy to use curd maker,Excited to try it,Good product to settle hassle free yogurt,Checking now,Good Product at this Price,Good product,Good,Best yogurt maker at this price range"
"B00B7GKXMG","Wipro Smartlife Super Deluxe Dry Iron- 1000W","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",697,850,0.18,4.1,1106,"it s very nice and easy to use,Good quality...go and purchase,Good,Good quality,Good product <U+0001F44D>,Good,Value for money @600<U+20B9>,Good"
"B07H3N8RJH","AmazonBasics Cylinder Bagless Vacuum Cleaner with Power Suction, Low Sound, High Energy Efficiency and 2 Years Warranty (1.5L, Black)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|CanisterVacuums",3780,6000,0.37,4.2,11935,"Good suction power, enough for most cleaning,Worth for the price given,Okayish,Budget vacuum cleaner.,Very nice product worth it <U+0001F604>,Best vacuum cleaner,It's a really good worthy product,Simply superb"
"B07K2HVKLL","Crompton IHL 251 1500-Watt Immersion Water Heater with Copper Heating Element and IP 68 Protection","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",643,1020,0.37,4.1,5059,"Nice product,Product not Quality donot buy,Wonderful product,Power Indicator is Missing,Excellent product,Value for money product,rod water heater,<U+092A><U+093E><U+0928><U+0940> <U+0917><U+0930><U+094D><U+092E> <U+0939><U+094B><U+0928><U+0947> <U+092E><U+0947><U+0902> 15 <U+092E><U+093F><U+0928><U+091F> <U+0938><U+0947> <U+091C><U+094D><U+092F><U+093E><U+0926><U+093E> <U+091F><U+093E><U+0907><U+092E> <U+0932><U+0947><U+0924><U+093E> <U+0939><U+0948><U+0902>"
"B09MQ9PDHR","SaiEllin Room Heater For Home 2000 Watts Room Heater For Bedroom | ISI Approved With 1 Year Warranty | For 250 Sq. Feet Blower Heater & Room Heaters Home For Winters","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",980,1999,0.51,3.9,157,"Size of heater is small,good product,Power Cord is too short. How and where to use it? Do I spend further on Extension Board???,Not relatable product. No after sell service,Portable and efficient room heater,Useful product,Best Blower for the office use,Good product for room"
"B014HDJ7ZE","Bajaj Majesty Duetto Gas 6 Ltr Vertical Water Heater ( LPG), White","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",5360,7445,0.28,3.9,3584,"Yet to know the performance,Good,Hamara bajaj...,Battery isue,Good but PNG model is Made In China,Value for money,Expansive,Service and Installation"
"B07D2NMTTV","Black + Decker BD BXIR2201IN 2200-Watt Cord & Cordless Steam Iron (Green)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",3185,3500,0.09,4.2,1899,"No entanglement,Iron with freedom,Good Iron,Steam iron!,It’s wireless,Good,Wonderful,Light weight and very adjustable to ur family needs"
"B075K76YW1","Inalsa Hand Blender| Hand Mixer|Beater - Easy Mix, Powerful 250 Watt Motor | Variable 7 Speed Control | 1 Year Warranty | (White/Red)","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandMixers",976,1395,0.3,4.2,15252,"Good,Decent,Ok,Good product,Nice,Good product,Not good as per price,small & elegant hand mixer"
"B0BNLFQDG2","Longway Blaze 2 Rod Quartz Room Heater (White, Gray, 800 watts)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",924,2199,0.58,3.7,4,"Ok product,Worth buying product,Must buyyyyy"
"B082ZQ4479","Prestige PWG 07 Wet Grinder, 2L (Multicolor) with Coconut Scraper and Atta Kneader Attachments, 200 Watt","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Mills&Grinders|WetGrinders",3724,4330,0.14,3.7,1662,"Good,Ease of use,Ok,Very good,Grinding is fine but during grinding little barter leaked from the drum. Kindly suggest.,Good one, but loud.,The quality is good but damaged,Ok <U+0001F44D><U+0001F44D><U+0001F44D><U+0001F44D>"
"B09Y358DZQ","Pigeon Zest Mixer Grinder 3 Speed Control 750 Watt Powerful Copper Motor with 3 Stainless Steel Jars for Dry Grinding, Wet Grinding and Making Chutney and 3 Polycarbonate lids - Blue","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders",2019,4295,0.53,3.4,422,"Not as expected,DON'T BUY pegion products, NO CUSTOMER SERVICE,Not that happy,Undoughtable,Nice product,Value for money mixer,Sound and blade,product have too much scratches on top"
"B07F366Z51","Singer Aroma 1.8 Liter Electric Kettle High Grade Stainless Steel with Cool and Touch Body and Cordless Base, 1500 watts, Auto Shut Off with Dry Boiling (Silver/Black)","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles",954,2385,0.6,4.1,2311,"Useful item,OVERALL NOT VERY BAD,Good quality,For the price ok.,GOOD PRODUCT,Review,Good quality,Short cord and narrow mouth."
"B077BTLQ67","Orient Electric Aura Neo Instant 3L Water Heater (Geyser), 5-level Safety Shield, Stainless Steel Tank (White & Turquoise)","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",2787,4890,0.43,3.9,588,"Overall its good product,Heater is Slow,Small but useful !,Average product quality,Working Good,just missing temprature  Controller.,Nice quality,Good looking and tests patience,Good product with affodable price"
"B07YSJ7FF1","Crompton Brio 1000-Watts Dry Iron with Weilburger Coating (Sky Blue and White)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",649,1100,0.41,4,3271,"Good,Easy to handling ..satisfied,Good,Good,Quality product,Good Product,Nice,Hanske taka product"
"B07TXCY3YK","Butterfly Hero Mixer Grinder, 500W, 3 Jars (Grey)","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders",2222,3899,0.43,3.9,11004,"Good quality,Super <U+0001F44C>,Worth for the money but the knob is slippery,Good product,Good quality,Nothing,Worthy product,Good"
"B00LP9RFSU","Eureka Forbes Aquasure Amrit Twin Cartridge (Pack of 2), White","Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories",825,825,0,4,3246,"Pack of two but only one compatible,Using the product regularly,Price  is very high.,Very poor quality,Good,Good product but durability has come down over the period of time.,Great quick delivery. New product, and very reasonable cost,Good product from eureka forbes ... Worst external packing from Amazon delivery"
"B0B7L86YCB","Green Tales Heat Seal Mini Food Sealer-Impulse Machine for Sealing Plastic Bags Packaging","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers",162,300,0.46,2.6,24,"It is broken,Could have been a bit better,The first one was not working and the replacement was sent without box with a used piece,Super cool,Great,Product does not work,Product was not too good it only seal normal thin polybag,Good. Works"
"B09VPH38JS","SaleOn Instant Coal Heater 500W Charcoal Burner Electric Stove Hot Plate - Mix Colors - Pack of 1 - Only Charcoal Heater","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop",690,1499,0.54,3.8,144,"Works well enough,Overall good,Performance,Good For Tea , Coffee and Hot water Only...,Yes it's only coal heater,Na,Very good item..,Good buy"
"B01MUAUOCX","Sujata Chutney Steel Jar, 400 ml, (White), Stainless Steel","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SmallApplianceParts&Accessories",687,747,0.08,4.5,2280,"Hope it will last long,Superb product,This is new version, with safety locks.,Original and Good,One of the Best you can expect,Sujata chutney jar,Quality,Original Product at reasonable price"
"B09MB3DKG1","KHAITAN AVAANTE KA-2013 1200 Watt 3-Rod Halogen Heater (1200 Watts, Grey)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|HalogenHeaters",2199,3999,0.45,3.5,340,"Broken product,working related issue,Satisfactory,The product needs to be checked for defects  before despatch to customer,Value for Money,Value for Money & effective,Item broken after some time .,Quality is good,"
"B07G147SZD","NEXOMS Instant Heating Water Tap Wall Mounted with 3 Pin Indian Plug (16Amp)","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",2697,3799,0.29,4,727,"A must buy product for every house specially in North India.,Good,Amazing product, it's worth buying,Temperature of heating,Either HOT or COLD, not mixed water.,Worthless item,Great product,Purpose is not fully served"
"B09LH32678","JIALTO Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel Non-Stick Electric Iron Machine for Individual Belgian Waffles, Pan Cakes, Paninis or Other Snacks - Aqua blue","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|WaffleMakers&Irons",900,1999,0.55,4,832,"It’s amazing but I think waffle should be more crisp but it’s Ok.,Value for Money,Good product,Go for it!!,Takes a while to cook,Not giving it 5 stars as there was no measuring cup as promised.,Value for money,very good however size is small"
"B09R1YFL6S","Candes BlowHot All in One Silent Blower Fan Room Heater (ABS Body, White, Brown) 2000 Watts","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",1080,2999,0.64,3.5,57,"Best performance, Best in such that cost..,Nice,Not good,Nise product best use into winter <U+2744><U+FE0F><U+2744><U+FE0F>,Deamig,Durability,The air blow output is good"
"B07Q4NJQC5","Ionix Jewellery Scale | Weight Scale | Digital Weight Machine | weight machine for gold | Electronic weighing machines for Jewellery 0.01G to 200G Small Weight Machine for Shop - Silver","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales",294,599,0.51,4,1644,"Good product <U+0001F44D>,Perfect for all the stoners out there.,Good product,Nice,This is a nice and helpful product. .,Easy to use,Good,Easy to use machine"
"B097RN7BBK","Kitchen Kit Electric Kettle, 1.8L Stainless Steel Tea Kettle, Fast Boil Water Warmer with Auto Shut Off and Boil Dry Protection Tech","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets",480,1999,0.76,3.4,1066,"Ok,Very good product,Broken item riceved,Everything is good but the wire length is too small,ok,Nice,So far so good,Average used"
"B097MKZHNV","Racold Pronto Pro 3Litres 3KW Vertical Instant Water Heater (Geyser)","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",2958,4849,0.39,4.2,7968,"Good to go for small family. Indicater and installation issues.,Very nice product,Worth buying,Best gyser,Good,Goodwill,Bit costlier than other products in the market of its kind but quality is also very good.,Working is fine"
"B07LG96SDB","ESN 999 Supreme Quality 1500W Immersion Water Heater Rod (Black)","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",337,510,0.34,3.8,3195,"Poor product,Not working Properly,Average,Nice items,Cord is not enough long,Good,Goog,Everything is fine except cord length"
"B08KS2KQTK","Pajaka® South Indian Filter Coffee Maker 200 ML 2-4 Cup / Mugs / Glass | Madras Kaapi/ Kappi Drip Decoction Maker / Makers / Brewer / Pot or Drip / Dripper Made of Stainless Steel | Non-Electric Machine / Appliances / Utensils Medium Size for Home and Kitchen, Office, Cefe Traditional Item / Product | Used for making Country /Desi Style French Press Espresso Nespresso Expresso Cappuccino Instant Black Coffee | Best flavoured with Grounded Arabica Roasted Crushed Grind Coffee Beans","Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|DripCoffeeMachines",294,499,0.41,4.1,1456,"Okay Okay kind of product,Good quality though bit expensive,Easy to use,Quality is good,Good quality product,Just Okay,Very thin steel.,Super"
"B095K14P86","Saiyam Stainless Steel Espresso Maker Stovetop Coffee Percolator Italian Coffee Maker Moka Pot (4 Cup - 200 ml, Silver)","Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|StovetopEspressoPots",598,1299,0.54,4.2,590,"Excellent coffee maker,Sturdy quality product!,Good product,Just go for it!,Mokapot's upward filteration is messy,i felt its more of a joy to prepare concoction in this espresso maker,Good product,Espresso quality"
"B08K36NZSV","KONVIO NEER 10 Inch Spun Filter (PP SPUN) Cartridge Compatible for 10 Inch Pre-Filter Housing of Water Purifier | Pack of 4 Spun","Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories",500,999,0.5,4.3,1436,"<U+0001F44D>,Good product,nice product,Satisfied,Value of money,Good filter,Excellent product,Overall this is a good product."
"B07LDPLSZC","Havells Glydo 1000 watt Dry Iron With American Heritage Non Stick Sole Plate, Aerodynamic Design, Easy Grip Temperature Knob & 2 years Warranty. (Charcoal Blue)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",845,1190,0.29,4.2,4184,"Nice iron . Heating earlist,Value for money,Nice product,<U+0938><U+0941><U+092A><U+0930>,Good,Superb,Excellent product by Havells,Good"
"B07F1T31ZZ","Raffles Premium Stainless Steel South Indian Coffee Filter/Drip Coffee Maker, 2-3 Cups, 150 ml","Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|DripCoffeeMachines",248,400,0.38,4.1,693,"Meets expectation,Good product,High quality product,Worth the spend!,Great product,A decent filter coffee maker.,Good product for an average user.,High quality"
"B0BNDRK886","IONIX Activated Carbon Faucet Water Filters Universal Interface Home Kitchen Faucet Tap Water | Tap filter Multilayer | Clean Purifier Filter Cartridge Five Layer Water Filter-Pack of 1","Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories",186,599,0.69,3.9,1306,"Compatible with pureit classic g2,Very good product,Best item in best price.,Good,Good one,Nyce product,Good Item With Perfect Accuracy VFM !,One star for bad delivery options"
"B09ZVJXN5L","KNYUC MART Mini Electric Handy Room Heater Compact Plug-in, The Wall Outlet 400 Watts, Handy Air Warmer Blower Adjustable Timer Digital Display","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",779,999,0.22,3.3,8,"Quality Product,The Packing is very poor so theswitch has gone inside the heater I cannot use iy,Very good <U+0001F60A>,Easy to use, comfortable, value for money, temperature control,Effective And creative product"
"B08JKPVDKL","INKULTURE Stainless_Steel Measuring Cups & Spoon Combo for Dry or Liquid/Kitchen Gadgets for Cooking & Baking Cakes/Measuring Cup Set Combo with Handles (Set of 4 Cups & 4 Spoons)","Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|CoffeeMakerAccessories|MeasuringSpoons",280,699,0.6,4.3,2326,"Go for it,Good quality and price,good quality,Good to have instead of plastic one.,Looks good better to use than plastic,Good but can be better,Value for money,Good quality product"
"B09JFR8H3Q","Macmillan Aquafresh 5 Micron PS-05 10"" in PP Spun Filter Candle Set for All Type RO Water Purifier 10 inch (4)","Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories",210,1499,0.86,3.9,1004,"RO filter candle,Good product and fit perfectly,Thermacol product,Excellent product,Quality is good, I always buy this,Not suitable for Pureit Advance,Good,Nice"
"B07LDN9Q2P","Havells D'zire 1000 watt Dry Iron With American Heritage Sole Plate, Aerodynamic Design, Easy Grip Temperature Knob & 2 years Warranty. (Mint)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",894,1295,0.31,4.3,6400,"Nice product,Nice iron,Wonderful product,Best product <U+0001F44D>,Good electric iron,As expected,Acch iron hai ap order kar sakte hai,GOOD"
"B08T8KWNQ9","TE™ Instant Electric Heating Hot and Cold Water Geyser Tap Water with Digital Display (White)","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",1450,4999,0.71,3.6,63,"ok product,It's a good product.,Simply awsome,Nice tap hot water,It is good for short time use. Needs continuous of temp and water flow to keep it under control.,Easy to install. Highly recommended,Excellent quality,Very frauding"
"B07Y1RCCW5","ZIGMA WinoteK WinoteK Sun Instant Water Geyser, Water Heater, Portable Water Heater, Geysers Made of First Class ABS Plastic, automatic Reset Model, AE10-3 W (Yellow)","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",1198,2550,0.53,3.8,1181,"Water heating not good as per standard,<U+0C28><U+0C3E><U+0C15><U+0C41> <U+0C2A><U+0C4D><U+0C30><U+0C4A><U+0C21><U+0C15><U+0C4D><U+0C1F><U+0C4D> <U+0C2A><U+0C4D><U+0C32><U+0C17><U+0C4D> <U+0C21><U+0C3E><U+0C2E><U+0C47><U+0C1C><U+0C4D> <U+0C05><U+0C2F><U+0C3F><U+0C02><U+0C26><U+0C3F> <U+0C07><U+0C2A><U+0C4D><U+0C2A><U+0C41><U+0C21><U+0C41> <U+0C30><U+0C46><U+0C02><U+0C21><U+0C41> <U+0C28><U+0C46><U+0C32><U+0C32><U+0C41> <U+0C05><U+0C2F><U+0C3F><U+0C02><U+0C26><U+0C3F> <U+0C28><U+0C3E><U+0C15><U+0C41> <U+0C2A><U+0C4D><U+0C30><U+0C4A><U+0C21><U+0C15><U+0C4D><U+0C1F><U+0C4D> <U+0C2A><U+0C4D><U+0C32><U+0C17><U+0C4D> <U+0C07><U+0C2A><U+0C4D><U+0C2A><U+0C3F><U+0C02><U+0C1A><U+0C17><U+0C32><U+0C30><U+0C41>,Good Product for Heating purpose,Good product,Easy , compact and quick solution,Ok product,Not worthy,Useful"
"B0762HXMTF","KENT 11054 Alkaline Water Filter Pitcher 3.5 L | Chemical-Free Water with Balanced pH Levels 8.0 to 9.5 | Solves Acidity Issue | Equipped with Carbon and Sediment Filter - Grey","Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers",1794,1950,0.08,3.9,1888,"Excellent product timely delivered,It's good,Sleek useful but after some time filling water takes time,Good product,PH not certain,Awesome,Excercise Caution before buying,Almost ok"
"B00K57MR22","Sujata Dynamix DX Mixer Grinder, 900W, 3 Jars (White)","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders",6104,8478,0.28,4.6,6550,"Best mixer,Best value for money,<U+0938><U+092C><U+0938><U+0947> <U+091C><U+0930><U+0942><U+0930><U+0940> <U+092C><U+093E><U+0924> <U+092F><U+0947> <U+0939><U+0948> <U+0915><U+0947> <U+0907><U+0938><U+092E><U+0947> <U+0938><U+092C> <U+092A><U+093F><U+0938><U+094D><U+0924><U+093E> <U+0939><U+0948> <U+091A><U+093E><U+0939><U+0947> <U+092A><U+0924><U+094D><U+0925><U+0930> <U+092D><U+0940> <U+0926><U+093E><U+0932> <U+0926><U+094B><U+0964><U+0001F602><U+0964> https://youtu.be/WBPca3j306k,Noice is high compared to others,Five star product,BEST MIXI,Best in the market best in segment,Good but not best"
"B07TTSS5MP","Lifelong LLMG74 750 Watt Mixer Grinder with 3 Jars (White and Grey)","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders",1814,3299,0.45,3.8,1846,"Good product <U+0001F44D>,Value for money,Does the job which is intended from it,Nice product..,<U+0915><U+0940><U+092E><U+0924> <U+0915><U+0947> <U+0905><U+0928><U+0941><U+0938><U+093E><U+0930> <U+0905><U+091A><U+094D><U+091B><U+093E> <U+0909><U+0924><U+094D><U+092A><U+093E><U+0926> <U+0939><U+0948><U+0964>,Not satisfied as expected. <U+0001F614>,Awsme product,Good in this price"
"B09ZDVL7L8","TTK Prestige Limited Orion Mixer Grinder 500 Watts, 3 Jars (1200ml, 1000ml, 500ml) (Red)","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders",2181,3895,0.44,3.9,1085,"Good product, Value of money,Basic and Good,Good product for the price range,Best for family of 3,Value for money,Nice,Best,Nice"
"B09XHXXCFH","AGARO Regal Electric Rice Cooker, 3L Ceramic Inner Bowl, Cooks Up to 600 Gms Raw Rice, SS Steamer, Preset Cooking Functions, Preset Timer, Keep Warm Function, LED Display, Black","Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Rice&PastaCookers",3682,5495,0.33,4.1,290,"It is a great product can be used to make dishes and curry too.,Nice and satisfied.,Good Product. Easy to use. Worth buying.,It works well.,Nice product,Its a beautiful product but very small.,Impressive product,Stylish"
